Rented Bike Count,Temperature,Humidity(%),Wind speed (m/s),Visibility (10m),Rainfall(mm),Snowfall (cm),Seasons
1340,26.6,76,1.6,936,0,0,Summer
1002,26.2,79,0.7,850,0,0,Summer
741,25.7,80,0.2,805,0,0,Summer
526,25.2,82,0.4,791,0,0,Summer
381,24.7,84,0.7,694,0,0,Summer
266,24.3,83,0.7,621,0,0,Summer
327,23.9,83,0.4,780,0,0,Summer
695,23.7,83,0.1,713,0,0,Summer
1308,24.2,74,0.7,656,0,0,Summer
1944,25.8,71,0.4,760,0,0,Summer
982,27.2,59,0.4,948,0,0,Summer
722,28.9,61,1.5,941,0,0,Summer
701,30.2,53,2.2,1143,0,0,Summer
780,31.2,51,2,1101,0,0,Summer
778,32.1,51,2.3,776,0,0,Summer
762,32.7,49,1.5,765,0,0,Summer
776,32.9,46,2.5,1248,0,0,Summer
912,33.1,42,2.9,1712,0,0,Summer
1596,32.6,46,2.8,1560,0,0,Summer
2692,32,50,2.6,1374,0,0,Summer
2281,30.6,54,2.8,1531,0,0,Summer
2202,28.8,66,1.9,1209,0,0,Summer
2188,28,69,1.8,1140,0,0,Summer
1980,27.2,73,1.5,1005,0,0,Summer
1354,26.4,76,0.6,959,0,0,Summer
1068,25.9,76,1.3,984,0,0,Summer
824,25.4,79,0.8,924,0,0,Summer
591,24.8,80,1.5,888,0,0,Summer
393,24.4,85,0.6,678,0,0,Summer
231,24,87,0.9,582,0,0,Summer
329,23.6,88,0.2,604,0,0,Summer
672,23.3,83,0.2,875,0,0,Summer
1315,23.6,75,0.9,856,0,0,Summer
1993,25.5,65,0.9,833,0,0,Summer
985,27.6,62,1.5,1043,0,0,Summer
695,29.4,56,2.2,1153,0,0,Summer
687,30.7,48,1.6,1705,0,0,Summer
828,31.7,42,2.6,1868,0,0,Summer
798,32.6,47,2.7,1641,0,0,Summer
722,33.1,47,2.5,1785,0,0,Summer
827,33.7,41,2.5,1924,0,0,Summer
1017,33.7,43,2.7,1890,0,0,Summer
1536,34,44,2.3,1891,0,0,Summer
2640,33,51,2.4,1566,0,0,Summer
2245,31.6,58,2.3,1556,0,0,Summer
2114,29.8,62,2.9,1931,0,0,Summer
2122,28.8,69,2.4,1619,0,0,Summer
1870,28,76,1.5,1542,0,0,Summer
1318,27.2,78,1.9,1601,0,0,Summer
1041,26.7,80,1.4,1465,0,0,Summer
773,26.1,81,1.6,1409,0,0,Summer
557,25.7,84,0.1,1293,0,0,Summer
428,25.4,84,0.9,1174,0,0,Summer
267,25.1,83,0,1253,0,0,Summer
327,24.9,83,0.3,1207,0,0,Summer
672,24.6,82,0.2,1157,0,0,Summer
1251,25.2,75,0.6,1056,0,0,Summer
1896,26.6,70,1.3,1062,0,0,Summer
1029,28.4,65,1.2,806,0,0,Summer
641,29.8,59,1.2,973,0,0,Summer
791,31.6,54,1.3,990,0,0,Summer
822,32.6,51,2.1,800,0,0,Summer
805,32.4,54,2.4,708,0,0,Summer
741,33.4,52,2.7,685,0,0,Summer
794,34.1,45,2.4,1110,0,0,Summer
928,34.3,45,2.3,1466,0,0,Summer
1468,34.3,44,2.1,1704,0,0,Summer
2419,33.9,42,2,1969,0,0,Summer
2084,32.9,44,2,1985,0,0,Summer
1888,30.9,51,2.2,2000,0,0,Summer
1869,29.8,59,1.4,2000,0,0,Summer
1782,28.8,65,1.3,1988,0,0,Summer
1426,28.2,70,1.3,1811,0,0,Summer
1132,27.5,73,1.1,1834,0,0,Summer
945,27,74,1.1,1833,0,0,Summer
684,26.4,72,0.2,1766,0,0,Summer
477,26.1,74,0.1,1683,0,0,Summer
347,25.6,77,1.2,1203,0,0,Summer
292,25,78,0.3,1474,0,0,Summer
381,24.9,76,0,1473,0,0,Summer
491,25.3,71,0.4,1226,0,0,Summer
720,27.4,63,0.9,1043,0,0,Summer
729,29.6,57,0.9,977,0,0,Summer
699,31.4,51,1.1,847,0,0,Summer
676,32.9,45,2.1,1020,0,0,Summer
735,34.2,35,1.8,1528,0,0,Summer
727,35.2,34,1.8,1636,0,0,Summer
682,36.3,34,1.3,1493,0,0,Summer
785,36.5,35,3,1355,0,0,Summer
883,36.8,30,2.8,1756,0,0,Summer
1011,36.3,36,3.1,1972,0,0,Summer
1202,35,42,2.9,1953,0,0,Summer
1423,33.4,51,2.6,2000,0,0,Summer
1655,31.5,53,1.8,2000,0,0,Summer
1731,30.2,54,1.8,2000,0,0,Summer
1588,29.4,55,1.4,2000,0,0,Summer
1288,28.8,56,1.6,2000,0,0,Summer
1088,28.1,56,0.2,2000,0,0,Summer
772,27.3,60,0.8,2000,0,0,Summer
587,26.8,63,0.6,2000,0,0,Summer
438,26.3,63,0.2,2000,0,0,Summer
270,25.9,71,0.3,2000,0,0,Summer
256,25.5,72,0.4,2000,0,0,Summer
286,25.3,73,0.6,1979,0,0,Summer
360,25.8,67,0.9,1773,0,0,Summer
477,27.9,60,0.6,1835,0,0,Summer
526,30.5,54,0.9,1907,0,0,Summer
522,32.2,50,0.8,1881,0,0,Summer
499,33.8,45,1.9,1928,0,0,Summer
560,35.5,39,1.9,1803,0,0,Summer
569,36.7,33,1.8,1911,0,0,Summer
565,37.4,34,2.3,1860,0,0,Summer
632,37.5,33,2,1816,0,0,Summer
771,37.8,31,2.5,1929,0,0,Summer
965,37.6,33,2.1,1837,0,0,Summer
1212,36.3,35,3,1860,0,0,Summer
1478,34.5,47,2.8,1762,0,0,Summer
1688,33.3,50,2.3,1706,0,0,Summer
1666,32.3,50,1.7,1784,0,0,Summer
1346,31.7,51,1.4,1742,0,0,Summer
1030,31.2,52,1.5,1670,0,0,Summer
792,30.6,50,2.3,1631,0,0,Summer
542,30,52,1.5,1774,0,0,Summer
382,29.7,53,1.4,1682,0,0,Summer
238,29.6,50,2.1,1970,0,0,Summer
174,29.3,51,0.9,1498,0,0,Summer
310,29.3,55,1.6,2000,0,0,Summer
652,29.2,58,1.7,2000,0,0,Summer
1241,29.3,58,0.8,2000,0,0,Summer
1889,30,56,0.9,2000,0,0,Summer
985,31,55,1.5,1945,0,0,Summer
636,31.8,51,1.5,1900,0,0,Summer
611,32.7,48,2.2,1908,0,0,Summer
655,34.1,47,2.3,1862,0,0,Summer
688,33.8,47,1.7,1887,0,0,Summer
670,34.3,45,2.2,1967,0,0,Summer
739,35.4,46,2.2,1861,0,0,Summer
960,34.8,47,2.2,1839,0,0,Summer
1310,34.8,49,3,1866,0,0,Summer
2405,33.9,53,3.2,1886,0,0,Summer
2112,32.6,58,3.2,1962,0,0,Summer
2051,31.5,61,1.8,2000,0,0,Summer
1994,30.8,60,1.8,2000,0,0,Summer
1697,30.3,60,1.8,2000,0,0,Summer
1157,30,58,1.6,2000,0,0,Summer
874,29.6,61,1,2000,0,0,Summer
715,29.1,64,1.2,2000,0,0,Summer
487,28.6,66,0.9,2000,0,0,Summer
332,28.2,65,0.3,1999,0,0,Summer
218,27.8,67,0.2,1982,0,0,Summer
306,27.5,70,0.1,1976,0,0,Summer
673,27.2,71,0.8,1920,0,0,Summer
1213,27.8,63,1.2,1781,0,0,Summer
1820,29.9,59,0.8,1727,0,0,Summer
926,31.7,59,1,1706,0,0,Summer
610,32.4,54,0.9,1631,0,0,Summer
620,33.9,46,1.6,1387,0,0,Summer
671,34.5,50,1.4,1901,0,0,Summer
688,36.4,41,1.3,1655,0,0,Summer
649,35.8,49,2.8,1264,0,0,Summer
735,35.8,47,2.2,1029,0,0,Summer
834,34.9,51,2,1221,0,0,Summer
1297,34.9,51,2.2,1235,0,0,Summer
2300,34.9,53,2.2,1296,0,0,Summer
1968,33.1,57,2.2,1670,0,0,Summer
1834,31.1,63,2,1542,0,0,Summer
1899,30.2,65,2.3,1642,0,0,Summer
1773,29.8,66,3.2,1511,0,0,Summer
1193,29.3,66,2.8,1854,0,0,Summer
939,28.9,66,2.2,2000,0,0,Summer
726,28.7,67,2.6,2000,0,0,Summer
499,28.8,68,1.8,2000,0,0,Summer
327,28.9,69,2.8,1871,0,0,Summer
212,28.5,74,2.6,1549,0,0,Summer
299,28.3,74,2.4,1378,0,0,Summer
657,28.1,75,1.8,1092,0,0,Summer
1171,28.3,72,2,1200,0,0,Summer
1893,28.7,70,3.5,1470,0,0,Summer
995,29.4,66,2.5,1308,0,0,Summer
696,30.7,61,2.8,1521,0,0,Summer
749,30.7,63,3.4,1323,0,0,Summer
791,31.1,60,2.7,1331,0,0,Summer
783,32.3,56,3,1504,0,0,Summer
754,33,53,1.7,1357,0,0,Summer
781,34,50,3,1705,0,0,Summer
977,34.1,52,2.5,1304,0,0,Summer
1412,33.2,56,2.2,1428,0,0,Summer
2416,32.2,58,2.5,1553,0,0,Summer
2039,31.7,60,2.3,1492,0,0,Summer
1935,30.9,67,1.7,1470,0,0,Summer
1811,29.7,74,2.2,1342,0,0,Summer
1767,28.8,76,2.8,1231,0,0,Summer
1289,28,77,1.9,1346,0,0,Summer
939,27.7,78,1.2,1341,0,0,Summer
718,27.6,79,1,1261,0,0,Summer
498,27.6,78,0.1,1289,0,0,Summer
355,27.7,76,0.2,1376,0,0,Summer
252,27.7,75,1,1360,0,0,Summer
306,27.4,78,0.8,1301,0,0,Summer
602,27.4,77,0.7,1113,0,0,Summer
1175,27.7,75,1.2,1103,0,0,Summer
1823,28.3,72,0.8,1165,0,0,Summer
966,29.1,69,1,853,0,0,Summer
644,29.5,68,1.8,946,0,0,Summer
614,30.2,67,1.5,1003,0,0,Summer
600,32,57,1.6,1075,0,0,Summer
628,32.4,54,0.7,896,0,0,Summer
706,33,56,2.5,879,0,0,Summer
774,33.1,58,1.9,882,0,0,Summer
920,33.5,57,2.8,989,0,0,Summer
1394,33.1,59,2.9,1038,0,0,Summer
2367,33.2,59,1.8,1069,0,0,Summer
1994,32.3,63,2.1,1037,0,0,Summer
1790,31,68,1.4,1162,0,0,Summer
1868,30,74,2.7,1056,0,0,Summer
1709,29.4,78,1.6,1011,0,0,Summer
1273,29,79,1.2,971,0,0,Summer
909,28.6,80,0.6,990,0,0,Summer
747,28.3,78,0.5,1072,0,0,Summer
537,27.8,79,1.4,1049,0,0,Summer
371,27.6,80,1.6,929,0,0,Summer
218,27.3,85,1.6,671,0,0,Summer
295,27.2,86,0.8,657,0,0,Summer
647,27.2,85,0.1,702,0,0,Summer
1111,27.6,80,1,783,0,0,Summer
1763,28.5,76,0.9,725,0,0,Summer
934,29.9,69,1.5,769,0,0,Summer
639,31.2,61,2.3,901,0,0,Summer
619,32.7,56,1.9,1034,0,0,Summer
714,33.7,53,1.9,990,0,0,Summer
653,35.3,48,2.5,880,0,0,Summer
507,34.1,57,1.8,667,0,0,Summer
776,35.3,52,1.9,822,0,0,Summer
905,35,55,2.8,835,0,0,Summer
1289,34.7,59,2.7,1095,0,0,Summer
2183,33.7,62,3.2,1082,0,0,Summer
1657,32,68,3,1286,0,0,Summer
1565,30.7,73,2.8,1310,0,0,Summer
1547,30.3,75,1.1,1289,0,0,Summer
1507,29.9,74,2,1201,0,0,Summer
1182,29.7,76,1.2,1159,0,0,Summer
992,29.4,78,2.1,1072,0,0,Summer
875,29.1,79,1.3,975,0,0,Summer
656,28.8,80,1.9,925,0,0,Summer
461,28.5,81,1.2,911,0,0,Summer
340,28.3,83,1.7,814,0,0,Summer
248,28.1,84,0.5,754,0,0,Summer
313,28,85,0.8,647,0,0,Summer
428,28.4,82,0.7,748,0,0,Summer
606,29.6,75,0.4,749,0,0,Summer
671,30.6,74,1.4,716,0,0,Summer
654,32,65,0.9,966,0,0,Summer
592,32.8,62,0.6,881,0,0,Summer
632,33.6,62,1.9,820,0,0,Summer
741,34.2,58,1.8,933,0,0,Summer
314,34.4,65,1.8,960,0.2,0,Summer
468,28.9,86,2.2,1592,7.3,0,Summer
706,28.6,82,3.4,1022,0,0,Summer
863,28.2,83,1.3,1099,0,0,Summer
843,29,81,0.8,989,0,0,Summer
974,29.3,78,0,988,0,0,Summer
1095,29.2,82,0.4,1000,0,0,Summer
1211,29.1,78,1.1,1362,0,0,Summer
1158,29,74,0.9,1652,0,0,Summer
1039,28.6,74,0.7,1807,0,0,Summer
921,28.4,70,0.9,1945,0,0,Summer
636,28,71,0.6,1799,0,0,Summer
511,27.7,73,0.4,1832,0,0,Summer
403,27.4,73,0.6,1893,0,0,Summer
245,27,74,0.8,1816,0,0,Summer
199,26.7,75,0.3,1871,0,0,Summer
266,26.4,76,0.4,1813,0,0,Summer
345,26.9,69,0.8,1960,0,0,Summer
456,28.6,63,0.8,1867,0,0,Summer
519,30.6,54,1.7,1831,0,0,Summer
473,32.4,48,1.9,1952,0,0,Summer
476,33.6,46,1.7,1965,0,0,Summer
644,33.8,47,1.7,1962,0,0,Summer
622,34.4,41,2.9,1970,0,0,Summer
630,35.4,43,1.4,2000,0,0,Summer
713,35.9,37,1.9,1949,0,0,Summer
760,36,33,1.4,2000,0,0,Summer
895,36.3,36,1.5,2000,0,0,Summer
1141,35.8,35,1.3,2000,0,0,Summer
1486,34.4,39,1.2,2000,0,0,Summer
1697,32.3,48,1.4,2000,0,0,Summer
1638,31.1,47,1.3,2000,0,0,Summer
1406,30.4,45,1.6,2000,0,0,Summer
1108,29.9,45,1.4,2000,0,0,Summer
810,29.2,50,1.1,2000,0,0,Summer
575,28.5,54,1.1,2000,0,0,Summer
363,28,57,1.2,2000,0,0,Summer
253,27.4,59,1.4,2000,0,0,Summer
209,26.7,62,1,2000,0,0,Summer
273,26.4,62,0.6,2000,0,0,Summer
668,26.2,64,1.4,2000,0,0,Summer
1130,26.8,59,1.1,2000,0,0,Summer
1646,28.8,56,1.4,2000,0,0,Summer
866,30.5,53,1.6,2000,0,0,Summer
609,32,50,2.1,1992,0,0,Summer
623,33.2,46,1.4,1968,0,0,Summer
663,33.6,48,1.6,2000,0,0,Summer
688,34.7,43,1.3,2000,0,0,Summer
645,35.3,41,1.3,2000,0,0,Summer
666,35.5,43,1.3,2000,0,0,Summer
845,36.4,40,1.1,2000,0,0,Summer
1224,35.4,44,0.8,2000,0,0,Summer
2347,36.5,38,0.9,2000,0,0,Summer
2016,35.2,43,0.9,2000,0,0,Summer
1947,33.9,46,1.4,2000,0,0,Summer
1875,33.1,48,1.1,2000,0,0,Summer
1552,32.5,50,1.2,2000,0,0,Summer
1202,31.7,52,1.2,2000,0,0,Summer
901,31,54,0.8,2000,0,0,Summer
695,30.2,57,0.7,2000,0,0,Summer
476,29.8,57,0.8,2000,0,0,Summer
334,29.3,57,1.6,2000,0,0,Summer
244,28.8,58,0.9,2000,0,0,Summer
284,28.3,60,1.6,2000,0,0,Summer
584,27.9,63,0.5,2000,0,0,Summer
1091,27.9,60,1.1,1983,0,0,Summer
1665,29.3,51,0.9,2000,0,0,Summer
860,30.9,47,1,2000,0,0,Summer
582,32.7,43,1.2,2000,0,0,Summer
583,34.1,40,1.5,1947,0,0,Summer
626,35.2,39,1.2,2000,0,0,Summer
623,36.1,38,1,2000,0,0,Summer
579,36.4,35,1.3,1967,0,0,Summer
665,37.8,34,1.8,1965,0,0,Summer
763,37,38,1.2,2000,0,0,Summer
1184,38,36,1.3,1989,0,0,Summer
2092,36.2,45,2,2000,0,0,Summer
1865,34.9,47,2.4,2000,0,0,Summer
1772,33.5,50,2.1,2000,0,0,Summer
1719,32.7,51,2.8,2000,0,0,Summer
1613,31.6,66,3,2000,0,0,Summer
1097,31,65,0.5,2000,0,0,Summer
875,30.5,68,1.9,2000,0,0,Summer
724,29.9,70,1,2000,0,0,Summer
501,29.5,69,0.8,2000,0,0,Summer
362,29.1,64,0.5,1997,0,0,Summer
250,28.5,69,0.3,2000,0,0,Summer
315,28.3,68,0.3,2000,0,0,Summer
622,27.8,73,0.9,1971,0,0,Summer
1061,28.2,68,0.5,1748,0,0,Summer
1550,30.3,59,0.8,1920,0,0,Summer
853,32.4,53,0.7,1264,0,0,Summer
540,34.3,45,1,1919,0,0,Summer
521,35.8,41,1.6,1795,0,0,Summer
569,36.8,39,1.3,1944,0,0,Summer
533,37.9,38,2.3,1868,0,0,Summer
475,38.7,38,2.4,1943,0,0,Summer
531,39.3,37,2.3,1892,0,0,Summer
561,39.4,39,2.5,1897,0,0,Summer
1033,39,41,2.6,1881,0,0,Summer
1929,37.8,47,3.8,1931,0,0,Summer
1553,36.1,56,3.7,1837,0,0,Summer
1441,34.5,62,2.8,1701,0,0,Summer
1500,33.3,64,3,1680,0,0,Summer
1367,32.6,64,2.4,1703,0,0,Summer
1046,32.3,67,1,1592,0,0,Summer
850,31.9,67,1.5,1550,0,0,Summer
647,31.5,69,1.5,1512,0,0,Summer
459,31.5,68,0,1504,0,0,Summer
295,31.1,70,0.4,1449,0,0,Summer
215,31.1,54,1.9,2000,0,0,Summer
265,30.7,57,0.9,2000,0,0,Summer
578,30.4,54,1.3,2000,0,0,Summer
1006,30.5,53,1.1,2000,0,0,Summer
1579,31.6,50,1.1,1943,0,0,Summer
813,32.9,49,1.8,1843,0,0,Summer
549,34.4,46,2,1880,0,0,Summer
547,35.3,45,1.7,1829,0,0,Summer
562,36.6,41,2,1866,0,0,Summer
550,36.7,44,1.4,1765,0,0,Summer
535,37.3,40,1.8,1666,0,0,Summer
605,36.6,44,1.5,1771,0,0,Summer
676,37.9,39,1.6,1757,0,0,Summer
1066,37.4,44,2.3,1829,0,0,Summer
1881,36.7,47,2.5,1803,0,0,Summer
1605,35.2,52,2.3,1754,0,0,Summer
1480,33.9,58,2.4,1519,0,0,Summer
1535,33.3,63,1.2,1304,0,0,Summer
1375,32.9,64,1,1088,0,0,Summer
1020,32.4,64,1.7,1153,0,0,Summer
763,32.1,67,1.1,1077,0,0,Summer
675,31.7,68,0.3,1103,0,0,Summer
443,31.5,68,0.3,1001,0,0,Summer
327,31.2,68,1.4,968,0,0,Summer
236,31,73,0.5,990,0,0,Summer
266,30.5,72,0.5,1084,0,0,Summer
544,30.5,62,1.3,1583,0,0,Summer
937,30.8,58,1.6,1777,0,0,Summer
1471,31.8,55,1.3,1537,0,0,Summer
784,33,50,1.7,1722,0,0,Summer
530,34.3,48,2.5,1822,0,0,Summer
575,35.7,42,1.6,1727,0,0,Summer
585,36.8,41,2.1,1759,0,0,Summer
585,36.8,44,1.8,1625,0,0,Summer
575,37.4,40,2.8,1519,0,0,Summer
600,37.4,44,3.2,1499,0,0,Summer
763,36.7,44,3.5,1666,0,0,Summer
1105,35.8,49,3.9,1633,0,0,Summer
1920,34.4,53,3.3,1650,0,0,Summer
1558,33.5,54,2.7,1871,0,0,Summer
1517,32.2,58,1.9,1673,0,0,Summer
1511,31.2,63,1.7,1537,0,0,Summer
1421,30.6,64,1.2,1705,0,0,Summer
1103,30.2,62,0.8,1708,0,0,Summer
953,30,61,1.7,1794,0,0,Summer
872,29.9,61,1.1,1745,0,0,Summer
594,29.9,59,1.9,1902,0,0,Summer
435,29.7,57,1.5,1964,0,0,Summer
304,29.5,60,1.2,1774,0,0,Summer
234,29.2,62,2.1,1835,0,0,Summer
289,29.1,63,1.6,1818,0,0,Summer
405,29.4,62,1.9,1758,0,0,Summer
568,30.2,61,1.8,1562,0,0,Summer
598,31.3,58,1.9,1598,0,0,Summer
569,32.3,56,1.7,1625,0,0,Summer
655,33.4,52,2.8,1462,0,0,Summer
640,33.2,52,2.5,1514,0,0,Summer
703,33.6,54,3.7,1754,0,0,Summer
676,33.1,54,4.2,1879,0,0,Summer
690,34.7,48,3.6,1973,0,0,Summer
700,34.5,49,4,1925,0,0,Summer
901,34.3,48,3.4,2000,0,0,Summer
1044,33.2,52,3.7,1986,0,0,Summer
1277,32,57,2.9,2000,0,0,Summer
1387,30.2,66,2.8,2000,0,0,Summer
1377,29.2,73,1.9,1933,0,0,Summer
1337,28.6,74,2.5,1804,0,0,Summer
1155,28.2,78,2.5,1678,0,0,Summer
983,28,82,1.4,1221,0,0,Summer
758,27.7,83,2.7,1128,0,0,Summer
509,27.5,83,2.7,1118,0,0,Summer
401,27.3,84,1.7,1089,0,0,Summer
253,27.3,83,2.2,1054,0,0,Summer
188,27.3,84,0.8,1067,0,0,Summer
222,27.3,83,1.4,1080,0,0,Summer
223,27.5,86,1.8,485,0.4,0,Summer
309,27.5,95,0.7,404,1.6,0,Summer
422,29.1,76,2.2,1041,0,0,Summer
461,29.5,78,2,1091,0,0,Summer
499,31.2,63,2.6,1695,0,0,Summer
565,32.5,59,3.4,1780,0,0,Summer
600,33,56,3.5,1857,0,0,Summer
639,33.3,55,4.7,1921,0,0,Summer
712,33.7,55,3.7,1843,0,0,Summer
818,33.6,57,3.5,1901,0,0,Summer
978,32.8,61,4,1878,0,0,Summer
1247,31.8,63,4,1849,0,0,Summer
1411,30.9,68,3.3,1821,0,0,Summer
1524,30,72,3.5,1765,0,0,Summer
1465,29.3,75,3.6,1674,0,0,Summer
1286,29.1,77,3,1559,0,0,Summer
942,28.8,79,1.3,1484,0,0,Summer
707,28.7,79,2.2,1473,0,0,Summer
455,28.7,80,1.5,1295,0,0,Summer
309,28.6,80,1.2,1163,0,0,Summer
219,28.6,81,1.1,1105,0,0,Summer
162,28.4,82,0.5,1144,0,0,Summer
258,28.3,83,1.7,969,0,0,Summer
546,28.3,83,1.1,900,0,0,Summer
699,28.5,82,0.8,914,0,0,Summer
797,28.7,86,1.4,532,0.5,0,Summer
614,28.4,87,1.7,1313,4,0,Summer
533,29.8,76,1.4,850,0,0,Summer
569,31.3,70,1,1227,0,0,Summer
613,33.2,59,2.6,1289,0,0,Summer
666,34.3,54,2.2,1540,0,0,Summer
571,34,59,3.2,1180,0,0,Summer
646,33.6,58,3.6,1448,0,0,Summer
752,34.6,55,2.5,1650,0,0,Summer
1063,35,53,1.5,1618,0,0,Summer
1956,32.8,63,1.3,1799,0,0,Summer
1548,32.2,65,0.8,1894,0,0,Summer
1537,31.3,65,2,1586,0,0,Summer
1611,30.6,70,1.6,1542,0,0,Summer
1371,30.1,72,0.4,1806,0,0,Summer
969,29.4,79,1.2,777,2,0,Summer
842,28.8,72,0.8,2000,0,0,Summer
619,28.2,68,0.9,2000,0,0,Summer
443,27.9,68,0.9,2000,0,0,Summer
278,27.6,69,0.9,2000,0,0,Summer
201,27.3,68,0.7,2000,0,0,Summer
273,27.1,69,0.9,2000,0,0,Summer
634,26.8,70,0.7,2000,0,0,Summer
1059,27,69,0.8,2000,0,0,Summer
1695,28.5,64,2,2000,0,0,Summer
961,29.3,66,1.1,2000,0,0,Summer
635,30.1,65,1.2,2000,0,0,Summer
657,31.4,59,0.8,2000,0,0,Summer
770,31.9,57,0.9,1981,0,0,Summer
662,33,55,1,1967,0,0,Summer
658,34,50,1.2,1744,0,0,Summer
698,34.3,49,1,1633,0,0,Summer
855,35.4,45,2.6,1529,0,0,Summer
1232,35.6,44,2.4,1860,0,0,Summer
2274,34.6,50,3.1,1821,0,0,Summer
1898,32.9,56,2.6,1944,0,0,Summer
1836,31.1,64,2.7,1770,0,0,Summer
1826,30.3,69,2.2,1834,0,0,Summer
1664,29.8,75,1.4,1609,0,0,Summer
1136,29.5,78,1.4,1469,0,0,Summer
853,29.1,77,2.1,1465,0,0,Summer
700,28.5,80,1.5,1306,0,0,Summer
489,28.3,84,2.1,1099,0,0,Summer
322,28.3,84,0.5,1006,0,0,Summer
183,28,85,1,1079,0,0,Summer
260,27.9,84,0,1172,0,0,Summer
614,27.6,84,1.2,1123,0,0,Summer
1079,28.2,82,1.5,985,0,0,Summer
1693,28.6,80,1.6,708,0,0,Summer
920,30.2,66,1.4,1131,0,0,Summer
657,31.6,58,2.3,1528,0,0,Summer
624,32.7,55,2.7,1836,0,0,Summer
629,34.1,46,1.6,1885,0,0,Summer
673,34.4,48,2.1,1921,0,0,Summer
670,33.6,50,3.5,1993,0,0,Summer
687,34.5,47,3.2,1958,0,0,Summer
839,35.1,40,2.6,1989,0,0,Summer
1266,35,37,2.6,2000,0,0,Summer
2326,34.5,45,2,2000,0,0,Summer
1983,32.6,60,3.5,1982,0,0,Summer
1822,31,66,2.9,1857,0,0,Summer
1783,29.7,71,3.2,1934,0,0,Summer
1628,29.5,73,0.9,1936,0,0,Summer
1180,29.1,77,0.4,1552,0,0,Summer
929,28.9,75,1.6,1946,0,0,Summer
733,28.8,75,2.1,1975,0,0,Summer
466,28.5,79,1.2,1546,0,0,Summer
334,28.3,80,1.4,1617,0,0,Summer
189,28.1,81,1.5,1729,0,0,Summer
292,27.8,82,1,1599,0,0,Summer
619,27.7,84,1.4,1436,0,0,Summer
1088,27.9,81,1.8,1497,0,0,Summer
1731,28.6,75,1.2,1588,0,0,Summer
977,29.4,64,2.3,1926,0,0,Summer
649,30.4,63,1.8,1883,0,0,Summer
659,30.8,63,2.4,1919,0,0,Summer
484,31.1,63,3,1795,0,0,Summer
628,29.7,80,1.7,1312,0.4,0,Summer
561,30.8,69,1.8,1218,0,0,Summer
644,31.2,67,2.7,1368,0,0,Summer
559,31.6,73,3,1133,0,0,Summer
740,28.8,83,4,969,1.1,0,Summer
1850,28.1,86,2.3,1244,0.5,0,Summer
1698,28.2,82,0.4,1832,0,0,Summer
1591,27.9,78,0.6,1989,0,0,Summer
1654,27.8,82,0.3,1397,0,0,Summer
1494,27.5,82,0.4,1228,0,0,Summer
1075,27.3,81,0,1287,0,0,Summer
903,27.1,84,0.2,1161,0,0,Summer
708,26.9,84,0.2,1061,0,0,Summer
484,26.9,84,0.8,1007,0,0,Summer
346,26.7,84,0.4,994,0,0,Summer
214,26.3,85,0.4,1216,0,0,Summer
283,26.1,83,0.3,1617,0,0,Summer
645,25.7,83,0.6,1483,0,0,Summer
1027,26,78,0.7,1988,0,0,Summer
1728,27.2,69,1.8,1999,0,0,Summer
892,29,64,0.8,1987,0,0,Summer
683,30.5,58,0.6,1875,0,0,Summer
697,31.9,53,1.2,2000,0,0,Summer
721,33.4,47,1.3,2000,0,0,Summer
696,34.2,41,1.7,2000,0,0,Summer
658,35.1,44,1.6,2000,0,0,Summer
725,34.8,47,2.4,2000,0,0,Summer
853,36.4,40,3.2,2000,0,0,Summer
1293,36.3,40,2.7,2000,0,0,Summer
2289,35.2,44,2.6,2000,0,0,Summer
1903,33.4,49,2.6,2000,0,0,Summer
1702,32.2,52,2.3,2000,0,0,Summer
1641,31.3,55,0.9,2000,0,0,Summer
1544,30.9,54,0.8,2000,0,0,Summer
1198,30.4,58,1.4,2000,0,0,Summer
1022,29.8,63,2,2000,0,0,Summer
881,29,67,1.1,2000,0,0,Summer
691,28.5,68,1.1,1839,0,0,Summer
441,27.9,69,0.8,2000,0,0,Summer
266,27.4,69,1,2000,0,0,Summer
263,26.9,69,0.7,2000,0,0,Summer
355,26.5,69,0.8,2000,0,0,Summer
425,26.7,67,0.8,2000,0,0,Summer
647,28,60,1,2000,0,0,Summer
672,29.7,58,1.3,1955,0,0,Summer
643,31.3,53,1.8,2000,0,0,Summer
766,31.5,54,2.5,1918,0,0,Summer
759,33.2,50,2.3,2000,0,0,Summer
830,34.1,45,1.5,1993,0,0,Summer
733,34.5,43,2.6,2000,0,0,Summer
694,35,41,1.5,2000,0,0,Summer
826,35.6,39,2.7,2000,0,0,Summer
1006,35.8,36,2.2,2000,0,0,Summer
1274,34.4,40,1.8,2000,0,0,Summer
1482,33.8,44,2.2,2000,0,0,Summer
1469,32.8,47,1.9,2000,0,0,Summer
1437,31.6,63,1.2,1980,0,0,Summer
1351,31.3,53,2.3,2000,0,0,Summer
1076,30.7,55,1.5,2000,0,0,Summer
997,29.9,56,2,2000,0,0,Summer
703,29.4,58,1.5,2000,0,0,Summer
554,29,60,1.4,2000,0,0,Summer
387,28.5,62,1.6,2000,0,0,Summer
260,28.1,63,0.8,2000,0,0,Summer
196,27.7,65,1.4,2000,0,0,Summer
261,27.2,66,0.9,2000,0,0,Summer
316,27.4,61,0.6,2000,0,0,Summer
520,28.6,54,1.1,2000,0,0,Summer
